Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
2621491,18000,-2000,316,1.3021153e+09,0.15881227,27.337284,1051.5878,65888.328,8373.0244,129321.4,320987.12,5969135.5,1.5515201e+11,0.69668478,1.3747205,0.51382113,1.5061574,9.1181421,1.2879579,0.93259674,1.7665782,755,1.8842508
2621492,18000,0,318,1.3256228e+09,0.09688393,352.379,1672.234,85293.508,8366.9209,194871.41,414657.03,6318984,1.8575599e+11,0.67484081,1.4094263,0.44351465,1.2291175,11.118747,1.5705478,0.9626227,1.6286472,755,1.9917861
2621493,18000,2000,320,1.3037624e+09,0.10661546,328.85498,2253.6914,74854.141,8360.8164,145958.16,392007.22,6545468.5,2.00812e+11,0.66422415,1.4230676,0.44568247,1.2254422,11.189568,1.5805513,0.96361572,1.6246685,755,1.9913976
2621494,18000,4000,315,1.3164609e+09,0.11530951,314.09534,4885.2925,75935.953,8354.7129,129353.49,378770.66,6471422.5,1.98688e+11,0.6799919,1.3748058,0.49606299,1.4730997,9.4280615,1.3317347,0.9375242,1.7413793,755,1.8867868
2621495,18000,6000,312,1.2760776e+09,0.12398978,305.41827,7054.4824,71262.281,8348.6094,156220.25,359625.53,6425641.5,1.93224e+11,0.69391543,1.3394897,0.49289098,1.4767066,9.3444786,1.3199285,0.93620634,1.7480106,755,1.8894665
2621496,18000,8000,282,1.1590632e+09,0.17116174,304.58917,12511.237,68588.609,7880.0718,113398.4,291712.56,5384362,1.4682001e+11,0.77466494,1.1017771,0.493007,1.556723,8.0462389,1.1365491,0.91461092,1.8687003,755,1.9311975
2621497,18000,10000,278,1.1267489e+09,0.20861718,301.0835,14523.072,67100.594,5880.0718,90849.641,260521.44,5624050.5,1.61656e+11,0.77970546,1.0723655,0.48601398,1.5564281,7.9973993,1.1296505,0.91375297,1.8740053,755,1.9351045
2621498,18000,12000,271,1.1048302e+09,0.22058979,298.03455,16375.537,66377.781,3880.0718,88021.062,250876.52,5614949,1.58488e+11,0.80158538,1.0369592,0.47377622,1.5553955,7.9133425,1.1177772,0.91226792,1.8832891,755,1.9424063
2621499,18000,14000,262,1.0829985e+09,0.23670237,295.31866,18122.047,66180.492,1880.0718,82659.367,239782.55,5664249,1.6391601e+11,0.81843174,0.99085313,0.45804197,1.5530998,7.8078313,1.1028736,0.91038829,1.8952254,755,1.9526652
2687023,20000,-10000,278,1.1476475e+09,0.096500196,52.209755,10063.143,97457,1453.8025,175430.95,386585.09,5664546.5,1.58896e+11,0.71752852,1.3095334,0.4982079,1.5673866,7.8310347,1.1061511,0.91080314,1.892573,755,1.9443244
2687024,20000,-8000,330,1.3965565e+09,0.1005336,24.534937,8104.7549,97999.641,3283.1377,103074.09,417809.75,7621280.5,2.7549201e+11,0.62346876,1.730759,0.55555558,1.5273867,9.0090361,1.2725464,0.93083483,1.7758621,755,1.8816386
2687025,20000,-6000,336,1.3917181e+09,0.085261375,52.912746,2663.2539,98044.438,5234.5981,185613.47,452902.19,6931972.5,1.95436e+11,0.63843286,1.6098062,0.54723126,1.5027152,9.4280615,1.3317347,0.9375242,1.7413793,755,1.8687308
2687026,20000,-4000,330,1.3717423e+09,0.15130928,152.63837,2691.5291,68702.555,7206.3726,106350.91,337526.94,6515124.5,1.78e+11,0.67064565,1.4579327,0.53658539,1.5033622,9.3444786,1.3199285,0.93620634,1.7480106,755,1.8727189
2687027,20000,-2000,340,1.4034819e+09,0.092594102,176.83261,2412.9729,90868.773,9178.2461,225469.94,436432.09,7015852,2.10116e+11,0.64711088,1.5330486,0.50073636,1.3707116,10.755686,1.5192646,0.95746368,1.6498674,755,1.8896115
2687028,20000,0,340,1.4088069e+09,0.11007939,246.03505,1834.5818,72828.562,10366.911,161484.84,401030.75,7173164.5,2.25516e+11,0.63319451,1.5354066,0.47353759,1.231541,11.685779,1.6506423,0.97045732,1.5981432,755,1.9615146
2687029,20000,2000,335,1.387964e+09,0.11312131,271.75217,3203.3613,73275.664,10360.808,144310.52,392664.66,7075958,2.2386e+11,0.64447224,1.4902817,0.46592489,1.2259235,11.583047,1.6361312,0.96905714,1.6034483,755,1.9713891
2687030,20000,4000,327,1.3434131e+09,0.11748699,281.58643,5186.0444,69162.625,10354.704,173468.39,379066,6793751,2.08728e+11,0.66509074,1.4259714,0.45479834,1.2235308,11.382908,1.607861,0.96630526,1.6140584,755,1.9833204
