Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
3670033,142,-178,52,200.09056,0.16033939,57.503349,7.9862013,31.778677,1.9299284,49.366039,125.22704,690.84491,12308,0.64781296,0.61945653,0.094890513,1.1263914,5.9704967,0.8532598,0.87485105,2.156338,711,2.5221019
3670034,142,-176,28,113.33575,0.30995914,20.090994,4.3788648,19.693243,0.30001694,26.376017,67.7854,216.45259,2132,0.91534394,0.36584055,0.10646388,1.1308776,4.3378563,0.6199348,0.8350969,2.5915494,711,2.8320577
3670039,142,-166,352,1422.1486,0.049531531,161.81345,35.693047,86.763344,1.1474152,483.77182,600.67084,12998.067,609040,0.8221963,0.88902837,0.55172414,1.367872,11.373034,1.6253511,0.96778828,1.6070423,711,1.8555397
3670040,142,-164,378,1521.1608,0.042340856,167.41577,36.88129,86.711411,3.1473994,546.98181,671.91241,14406.339,700464,0.79007202,0.96992344,0.59154928,1.3497345,12.133113,1.733976,0.9782207,1.5690141,711,1.8381917
3670041,142,-162,397,1608.2842,0.048201319,172.06982,36.729149,86.679947,4.6279125,500.86594,647.52551,15202.3,742968,0.77253646,1.0461295,0.62128323,1.3328865,12.731891,1.8195488,0.98613614,1.5422535,711,1.8296849
3670042,142,-160,377,1516.1581,0.043341659,177.07552,36.364838,86.673653,3.2441511,496.51239,663.0166,14270.984,696220,0.77153057,1.0067419,0.59090906,1.3530873,12.073344,1.7254342,0.97741646,1.571831,711,1.8380539
3670043,142,-158,308,1240.9941,0.032989252,180.53448,32.809353,84.851936,1.6976379,549.29529,687.54889,10587.298,479980,0.77505392,0.80642492,0.48657188,1.3892202,10.212037,1.4594297,0.95090896,1.6760564,711,1.8971571
3670044,142,-156,339,1361.0038,0.036883205,184.19092,36.630814,86.811165,0.063647762,540.48779,680.95789,12898.179,626380,0.78773278,0.8964985,0.54943275,1.5185052,10.148608,1.4503649,0.94995022,1.6802816,711,1.7994499
3670045,142,-154,63,299.79156,0.15420005,144.78261,2.867018,41.429119,0.6321907,92.335228,156.30482,1075.8522,22460,0.60368663,0.55820417,0.09984152,0.92408639,6.7424731,0.96358502,0.89099616,2.0239437,711,2.6068313
3670050,142,-144,79,310.96246,0.12303764,178.45139,23.631296,66.63002,1.0625663,85.431557,178.21323,2129.4028,87092,0.74553716,0.53426731,0.12286159,0.94199616,7.0125575,1.0021836,0.89633912,1.9845071,711,2.5589569
3670051,142,-142,152,640.2453,0.032890797,187.84729,33.153648,88.87822,0.73070002,376.69482,494.58499,5414.4438,256828,0.65702337,0.68462223,0.22093023,0.94400865,8.4367952,1.2057251,0.92237836,1.8183099,711,2.4212227
3735569,144,-178,59,233.53307,0.20580263,65.905602,9.5285282,29.754997,1.3486885,43.205235,119.41356,810.00043,14316,0.69549972,0.70502067,0.12633833,1.2879963,5.4768467,0.78271097,0.86374289,2.2605634,711,2.4539206
3735570,144,-176,50,194.05115,0.26484406,50.302948,8.179635,28.892975,1.3000033,36.722244,95.95507,591.02258,9416,0.77469391,0.64459848,0.15822785,1.2708898,4.646235,0.66400599,0.84333551,2.4859154,711,2.6356103
3735575,144,-166,355,1421.1406,0.044536475,163.48615,38.014629,88.766113,1.1553627,519.30591,633.23596,13924.652,683628,0.81819052,0.90642136,0.55555558,1.3637631,11.479573,1.6405768,0.96927816,1.6014085,711,1.8539761
3735576,144,-164,373,1511.1074,0.039717756,167.47713,38.340286,88.712738,3.0535712,569.78314,691.44916,14731.789,732820,0.79010636,0.95936847,0.58372456,1.353372,11.984787,1.7127782,0.97621989,1.5760564,711,1.8411169
3735577,144,-162,376,1514.9657,0.03936433,173.36595,39.040905,88.680115,2.9141524,557.85864,695.43237,15226.005,778040,0.77293617,0.99901152,0.5893417,1.3538357,12.04368,1.7211949,0.97701627,1.5732394,711,1.8386182
3735578,144,-160,361,1435.9851,0.051281668,177.85207,37.836769,88.673576,1.8140163,428.98318,593.19684,14142.115,707228,0.77497691,0.96958131,0.57030016,1.3765662,11.479573,1.6405768,0.96927816,1.6014085,711,1.8446804
3735579,144,-158,311,1256.3837,0.032659043,181.18124,35.593258,86.844475,0.41858611,560.33405,695.28735,11393.561,534520,0.79340315,0.80799758,0.49365079,1.3979508,10.212037,1.4594297,0.95090896,1.6760564,711,1.8901802
3735580,144,-156,60,248.27222,0.16734539,3.4695232,7.4139729,29.88974,0.10708264,81.042931,136.5407,745.92145,11796,0.68757063,0.8060475,0.10033445,1.0279744,6.4243484,0.91812098,0.88450807,2.0746479,711,2.5501144
3735581,144,-154,73,318.29529,0.14426284,176.92036,3.6311269,45.692684,0.20718136,97.0131,166.51096,1257.9683,28240,0.55517507,0.70225567,0.11496063,0.95101124,6.8748636,0.98250532,0.89363343,2.0042253,711,2.5662332
